step,reward,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0.0,2,0,0,0,2,0,0.0,0.0,11.665041940559094,0,0.0,0.9549819760317961,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0.0,7,0,0,0,7,0,0.0,0.0,11.631441551789115,0,0.0,0.8820179316107271,0,0.0,1.0,0,0.0,0.9313753689296063,0,0.0,1.0,0,0.0
15.0,0.0,9,0,0,0,9,0,0.0,0.0,11.049379698834175,0,0.0,0.8158439705913599,0,0.0,1.0,0,0.0,0.952439819056417,0,0.0,1.0,0,0.0
20.0,-0.5,10,0,2,0,10,0,6.0,0.6,5.411517123120834,2,6.0,0.3984750504515453,0,0.0,1.0,0,0.0,0.49442701394013844,0,0.0,1.0,2,6.0
25.0,-1.25,13,0,5,0,13,0,27.0,2.076923076923077,4.562331925385539,4,23.0,0.34626131303620084,0,0.0,1.0,1,5.0,0.3363110307792574,0,0.0,1.0,5,28.0
30.0,-1.75,15,0,7,0,15,0,61.0,4.066666666666666,5.921006027482658,5,47.0,0.4171075524393736,0,0.0,1.0,2,15.0,0.5023331031640944,0,0.0,1.0,7,62.0
35.0,-1.5,18,0,6,0,18,0,50.0,2.7777777777777777,6.587235269575225,3,51.0,0.5236817490328446,0,0.0,1.0,3,28.0,0.46400477463283746,0,0.0,1.0,6,79.0
40.0,-1.0,21,0,4,0,21,0,43.0,2.0476190476190474,7.168359196509484,1,16.0,0.37989262477571256,0,2.0,0.9154721200837499,3,42.0,0.38588428716918477,0,0.0,1.0,4,60.0
45.0,-1.75,24,0,7,0,24,0,70.0,2.9166666666666665,7.47763268838279,4,28.0,0.3463035122381663,0,2.0,0.9521157852271719,3,57.0,0.39540739119850965,0,0.0,1.0,7,87.0
50.0,-2.75,25,0,11,1,26,0,116.0,4.64,4.740377852826535,8,59.0,0.17847637503957747,0,2.0,0.5069592078193853,3,72.0,0.35798971721982215,0,0.0,1.0,11,133.0
